item_id	bucket	item_kind	command	option	value	combination	repo_state	transport	platform	implementation_source	evidence_source	evidence_kind	source_detail	next_action	notes
oracle:87a4bffeee843a1d	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::blame_color_lines_non_tty_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::blame_color_lines_non_tty_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=22 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:5243dd4ca548183f	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::blame_color_by_age_small_file_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::blame_color_by_age_small_file_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=22 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:1688a7cb55fe7da4	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::blame_score_debug_small_file_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::blame_score_debug_small_file_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=22 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:201512288dea5123	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::blame_line_regex_and_function_ranges_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::blame_line_regex_and_function_ranges_match_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=43 evidence_refs=3	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a60fdb215f12dbbb	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::cherry_matches_stock_git_for_patch_equivalence_and_upstream_default	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::cherry_matches_stock_git_for_patch_equivalence_and_upstream_default	stock_git_oracle_test	git_history_query_compat.rs body_lines=50 evidence_refs=8	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:88c993451b95a820	oracle evidence layer	stock_oracle_test_function	refs	git_history_query_compat::describe_matches_stock_git_for_tags_refs_and_dirty_worktrees	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::describe_matches_stock_git_for_tags_refs_and_dirty_worktrees	stock_git_oracle_test	git_history_query_compat.rs body_lines=40 evidence_refs=10	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:c7caea892d23703d	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::describe_always_matches_stock_git_without_names	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::describe_always_matches_stock_git_without_names	stock_git_oracle_test	git_history_query_compat.rs body_lines=14 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:d270793ee3a9356f	oracle evidence layer	stock_oracle_test_function	commit	git_history_query_compat::last_modified_reports_latest_commit_per_path	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::last_modified_reports_latest_commit_per_path	stock_git_oracle_test	git_history_query_compat.rs body_lines=27 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:31748c37c3976605	oracle evidence layer	stock_oracle_test_function	commit,log,rev-list	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::add_commit_rev_list_and_log_match_stock_git_state	stock_git_oracle_test	git_history_query_compat.rs body_lines=120 evidence_refs=37	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:9996667b22c35612	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_decoration_order_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_decoration_order_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=42 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:ea12ce0c4c6fb8e9	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_decorate_boolean_values_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_decorate_boolean_values_match_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=22 evidence_refs=5	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:997a75fb88905a54	oracle evidence layer	stock_oracle_test_function	diff	git_history_query_compat::log_diff_merges_m_alias_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_diff_merges_m_alias_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=36 evidence_refs=3	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:df17cd8b6661af50	oracle evidence layer	stock_oracle_test_function	show	git_history_query_compat::log_and_show_ide_formats_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_and_show_ide_formats_match_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=48 evidence_refs=3	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:36bfc1b6e2edfd5d	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_default_short_hash_matches_stock_git_with_unrelated_object_prefix_collision	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_default_short_hash_matches_stock_git_with_unrelated_object_prefix_collision	stock_git_oracle_test	git_history_query_compat.rs body_lines=21 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a35e450a7e764cbb	oracle evidence layer	stock_oracle_test_function	commit,log	git_history_query_compat::show_root_commit_patch_respects_log_showroot_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::show_root_commit_patch_respects_log_showroot_like_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=41 evidence_refs=8	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:99d0415e4ba22a11	oracle evidence layer	stock_oracle_test_function	commit	git_history_query_compat::show_empty_root_commit_does_not_print_empty_patch_separator	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::show_empty_root_commit_does_not_print_empty_patch_separator	stock_git_oracle_test	git_history_query_compat.rs body_lines=20 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:e0ad1bc4902af550	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::rev_list_symmetric_difference_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::rev_list_symmetric_difference_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=48 evidence_refs=6	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:81a60365d7a670bf	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_relative_since_matches_stock_git_for_recent_commits	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_relative_since_matches_stock_git_for_recent_commits	stock_git_oracle_test	git_history_query_compat.rs body_lines=23 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:2c7c6240ed57b855	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_no_walk_author_date_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_no_walk_author_date_matches_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=29 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:614aff1bb1fd092f	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_date_formats_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_date_formats_match_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=71 evidence_refs=24	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:3cba3881eb6ec976	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_invalid_date_format_matches_stock_git_failure	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_invalid_date_format_matches_stock_git_failure	stock_git_oracle_test	git_history_query_compat.rs body_lines=13 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:067208dbb44668c7	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::log_missing_date_value_matches_stock_git_failure	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::log_missing_date_value_matches_stock_git_failure	stock_git_oracle_test	git_history_query_compat.rs body_lines=13 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:12a3caa7401e72be	oracle evidence layer	stock_oracle_test_function	<none>	git_history_query_compat::rev_list_accepts_dashdash_separator_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_history_query_compat::rev_list_accepts_dashdash_separator_like_stock_git	stock_git_oracle_test	git_history_query_compat.rs body_lines=17 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:172aa6f9fc7b2b50	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_all_pathspec_limits_tracked_deletes_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_all_pathspec_limits_tracked_deletes_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=33 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:3491c4b785ef69bb	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_force_stages_explicit_ignored_paths_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_force_stages_explicit_ignored_paths_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=16 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:26158f81d53b0eed	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_rejects_explicit_ignored_paths_without_force_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_rejects_explicit_ignored_paths_without_force_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=18 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:61621891cf80c84e	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_honors_nested_gitignore_negation_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_honors_nested_gitignore_negation_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=18 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a47ae9cc17bcccb3	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_all_stages_mode_change_with_unchanged_content_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_all_stages_mode_change_with_unchanged_content_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=27 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:83019f786f7f0108	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_respects_core_filemode_false_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_respects_core_filemode_false_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=17 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:7182629fb9d983ce	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_preserves_index_symlink_mode_when_core_symlinks_false_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_preserves_index_symlink_mode_when_core_symlinks_false_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=28 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:1ad7c19687c17926	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_nested_path_replaces_index_symlink_parent_like_stock_git	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_nested_path_replaces_index_symlink_parent_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=33 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:0e6de4f404f61fdd	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_resolves_unmerged_entries_preserving_disabled_mode_bits_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_resolves_unmerged_entries_preserving_disabled_mode_bits_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=66 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:6c0d15346ecb8acf	oracle evidence layer	stock_oracle_test_function	read-tree	git_index_mutation_compat::add_refresh_updates_stat_after_read_tree_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_refresh_updates_stat_after_read_tree_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=26 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:39d8cfc9e2f663f1	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_refresh_pathspec_leaves_other_stat_dirty_paths_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_refresh_pathspec_leaves_other_stat_dirty_paths_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=28 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a37247c4a424bb4d	oracle evidence layer	stock_oracle_test_function	reset	git_index_mutation_compat::add_all_stages_same_size_rewrite_after_reset_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_all_stages_same_size_rewrite_after_reset_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=24 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:cb57cb76ba247ece	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_refresh_reports_unmatched_pathspec_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_refresh_reports_unmatched_pathspec_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=13 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:77ef437223c6a965	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_autocrlf_warning_and_blob_normalization_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_autocrlf_warning_and_blob_normalization_match_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=42 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:4429e2ff23022571	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_autocrlf_mixed_eol_over_binary_index_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_autocrlf_mixed_eol_over_binary_index_matches_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=37 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:968923cd795ad4ae	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_ignore_errors_stages_readable_siblings_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_ignore_errors_stages_readable_siblings_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=24 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:3b17b4187cb59a2b	oracle evidence layer	stock_oracle_test_function	config	git_index_mutation_compat::add_ignore_errors_config_stages_readable_siblings_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_ignore_errors_config_stages_readable_siblings_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=25 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:b3c8938ce05f5738	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_escaped_bracket_pathspec_matches_literal_path_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_escaped_bracket_pathspec_matches_literal_path_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=16 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:7dd09b57ab6337c0	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_resolves_conflict_on_ignored_path_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_resolves_conflict_on_ignored_path_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=21 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a9c5ff471a306909	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_embedded_repository_warning_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_embedded_repository_warning_matches_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=24 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:1cf5da3d65149b57	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_empty_embedded_repository_error_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_empty_embedded_repository_error_matches_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=18 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:52b437fc75381d56	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_dry_run_reports_without_mutating_index_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_dry_run_reports_without_mutating_index_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=16 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:cc700bd9493317ef	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_dry_run_allows_tracked_ignored_path_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_dry_run_allows_tracked_ignored_path_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=17 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:e8d6b07188ff68b4	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_dry_run_ignore_missing_reports_tracked_and_ignored_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_dry_run_ignore_missing_reports_tracked_and_ignored_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=24 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:e5833731d62ee368	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_chmod_stages_mode_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_chmod_stages_mode_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=21 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:015f1e132a710e55	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_chmod_dry_run_and_symlink_errors_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_chmod_dry_run_and_symlink_errors_match_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=32 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:446c13947d74c995	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_chmod_stages_regular_paths_when_non_regular_path_fails_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_chmod_stages_regular_paths_when_non_regular_path_fails_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=19 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:e55c3a9c997df114	oracle evidence layer	stock_oracle_test_function	worktree	git_index_mutation_compat::add_chmod_rejects_index_symlink_even_when_worktree_path_is_regular_like_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_chmod_rejects_index_symlink_even_when_worktree_path_is_regular_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=32 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:7ece899b4db248f1	oracle evidence layer	stock_oracle_test_function	submodule	git_index_mutation_compat::add_rejects_submodule_object_format_mismatch_like_upstream_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_rejects_submodule_object_format_mismatch_like_upstream_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=38 evidence_refs=2	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:1e955854abe29e71	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_case_insensitive_absolute_path_matches_stock_git_when_supported	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_case_insensitive_absolute_path_matches_stock_git_when_supported	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=20 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:3c74e308dad15498	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::add_update_matches_stock_git_state	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::add_update_matches_stock_git_state	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=49 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:82e2c1ac14664edd	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::update_index_matches_stock_git_for_core_index_mutations	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::update_index_matches_stock_git_for_core_index_mutations	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=178 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:63a27515ff6600bf	oracle evidence layer	stock_oracle_test_function	add,replace	git_index_mutation_compat::update_index_add_replace_resolves_directory_file_conflicts_like_stock_git	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::update_index_add_replace_resolves_directory_file_conflicts_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=30 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:3bec346cee44027e	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::update_index_cacheinfo_rejects_directory_file_conflicts_like_stock_git	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::update_index_cacheinfo_rejects_directory_file_conflicts_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=31 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:a5fefa1bc2d1e8ec	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::update_index_index_info_accepts_missing_object_ids_like_stock_git	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::update_index_index_info_accepts_missing_object_ids_like_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=23 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:af204c522498e774	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::rm_file_dir_and_cached_match_stock_git_state	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::rm_file_dir_and_cached_match_stock_git_state	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=29 evidence_refs=3	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:cb68e27d29c3657e	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::rm_cached_recursive_root_pathspec_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::rm_cached_recursive_root_pathspec_matches_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=16 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:dbdf748d3617e023	oracle evidence layer	stock_oracle_test_function	<none>	git_index_mutation_compat::rm_common_options_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::rm_common_options_match_stock_git	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=87 evidence_refs=5	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:e126f3cbbb1ef826	oracle evidence layer	stock_oracle_test_function	commit	git_index_mutation_compat::mv_file_and_directory_match_stock_git_tree_after_commit	missing_or_unclassified	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_index_mutation_compat::mv_file_and_directory_match_stock_git_tree_after_commit	stock_git_oracle_test	git_index_mutation_compat.rs body_lines=33 evidence_refs=0	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:5087b55db1c47716	oracle evidence layer	stock_oracle_test_function	diff,log	git_log_invalid_compat::log_invalid_diff_merges_value_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_log_invalid_compat::log_invalid_diff_merges_value_matches_stock_git	stock_git_oracle_test	git_log_invalid_compat.rs body_lines=12 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:aa13a2a0ef6d6077	oracle evidence layer	stock_oracle_test_function	log	git_log_invalid_compat::log_invalid_decorate_value_matches_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_log_invalid_compat::log_invalid_decorate_value_matches_stock_git	stock_git_oracle_test	git_log_invalid_compat.rs body_lines=12 evidence_refs=1	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
oracle:fab0f3f7fc6cbf3b	oracle evidence layer	stock_oracle_test_function	ls-files	git_ls_files_compat::ls_files_modes_match_stock_git	represented	<test-function>	<from-test>	<from-test>	all	existing oracle inventory	git_ls_files_compat::ls_files_modes_match_stock_git	stock_git_oracle_test	git_ls_files_compat.rs body_lines=235 evidence_refs=69	use only after independent command/docs/schema census identifies the row shape	not a primary backlog source
